"student_id","age","gender","high_school_gpa","sat_score","university_ranking","university_gpa","field_of_study","internships_completed","projects_completed","certifications","soft_skills_score","networking_score","job_offers","starting_salary","career_satisfaction","years_to_promotion","current_job_level","work_life_balance","entrepreneurship","starting_salary_category"
"S04379",18,"Male",3.49,1533,253,2.53,"Medicine",1,9,0,7,5,3,49100,7,4,"Entry",5,"No","Medio"
"S04381",25,"Female",3.46,924,176,3.7,"Mathematics",3,0,5,2,10,0,32300,9,4,"Mid",8,"Yes","Medio"
"S04386",25,"Female",3.84,1212,461,2.68,"Medicine",4,4,0,6,4,1,67300,1,2,"Entry",3,"No","Alto"
"S04387",25,"Female",3.28,1483,864,3.45,"Mathematics",4,2,5,2,8,2,50500,1,3,"Entry",5,"No","Medio"
"S04392",26,"Female",3.47,974,171,2.77,"Medicine",1,3,4,5,10,3,41000,3,1,"Entry",5,"No","Medio"
"S04402",26,"Female",2.52,1525,219,3.34,"Mathematics",3,8,5,1,7,1,68800,5,5,"Entry",4,"No","Alto"
"S04403",26,"Female",3.51,1066,738,2.62,"Medicine",2,2,4,2,5,5,72900,6,5,"Senior",9,"No","Alto"
"S04404",29,"Male",3.44,1199,917,2.42,"Mathematics",0,0,1,2,9,1,65700,4,5,"Entry",6,"No","Alto"
"S04413",23,"Male",3.32,1362,851,2.12,"Medicine",0,9,1,10,7,5,32500,5,4,"Mid",7,"No","Medio"
"S04416",20,"Female",2.23,1003,287,3.05,"Mathematics",0,5,0,8,9,4,46300,2,3,"Entry",7,"No","Medio"
"S04419",21,"Male",3.42,912,406,3.49,"Medicine",4,4,2,8,8,0,35800,6,1,"Mid",5,"No","Medio"
"S04432",28,"Male",2.65,1011,68,2.79,"Medicine",0,5,0,2,5,3,55300,3,2,"Entry",6,"No","Medio"
"S04435",28,"Male",2.52,1314,196,2.7,"Mathematics",0,6,1,8,8,1,44800,8,1,"Entry",5,"No","Medio"
"S04441",22,"Female",3.33,1569,798,2.58,"Mathematics",0,1,4,9,8,5,33500,7,4,"Mid",6,"Yes","Medio"
"S04444",25,"Male",2.37,1429,108,2.08,"Mathematics",2,9,0,5,8,4,30900,8,5,"Entry",10,"No","Medio"
"S04449",27,"Male",2.35,1148,655,2.55,"Medicine",0,6,2,3,6,2,60300,6,5,"Mid",10,"No","Alto"
"S04450",28,"Female",2.74,1279,723,3.6,"Medicine",0,6,0,5,3,3,42300,3,1,"Senior",7,"No","Medio"
"S04459",21,"Female",2.43,1578,27,3.82,"Mathematics",3,6,1,8,7,0,61600,4,5,"Entry",1,"No","Alto"
"S04462",28,"Male",3.24,1032,901,2.95,"Medicine",1,5,5,6,2,3,25000,10,4,"Entry",7,"No","Bajo"
"S04463",22,"Male",2.84,950,425,2.62,"Medicine",0,5,5,6,2,4,61400,8,1,"Mid",7,"No","Alto"
"S04465",23,"Female",3.52,1291,368,3,"Mathematics",1,3,2,5,9,3,66800,5,4,"Entry",9,"No","Alto"
"S04469",20,"Male",2.6,1561,18,2.91,"Mathematics",0,5,0,6,7,5,51600,5,5,"Mid",1,"Yes","Medio"
"S04474",19,"Male",2.75,1554,157,3.75,"Medicine",0,3,1,6,8,0,25000,9,5,"Entry",6,"No","Bajo"
"S04476",24,"Male",2.84,1412,134,2.45,"Mathematics",3,7,5,4,7,2,62100,3,2,"Senior",7,"No","Alto"
"S04478",23,"Female",3.85,1141,601,3.35,"Mathematics",0,9,1,6,6,1,71800,2,4,"Entry",10,"No","Alto"
"S04482",24,"Male",3.79,960,34,2.58,"Mathematics",1,2,4,3,9,0,57400,4,5,"Senior",2,"No","Medio"
"S04490",23,"Female",2.72,1308,336,2.15,"Mathematics",4,7,3,1,3,3,45500,6,5,"Senior",2,"No","Medio"
"S04493",22,"Male",3.58,1196,442,3.31,"Mathematics",4,6,4,7,10,4,77900,6,4,"Entry",10,"No","Alto"
"S04508",28,"Female",2.65,1575,80,2.46,"Medicine",1,9,3,3,6,5,44700,2,1,"Entry",1,"No","Medio"
"S04511",25,"Male",2.57,1594,915,2.94,"Mathematics",2,8,3,4,3,0,61500,10,3,"Entry",4,"No","Alto"
"S04515",24,"Male",2.01,935,570,2.86,"Medicine",4,4,2,8,4,5,48400,7,5,"Mid",8,"No","Medio"
"S04518",28,"Female",3.92,1068,862,2.64,"Mathematics",4,1,5,1,3,5,47900,2,3,"Entry",1,"No","Medio"
"S04519",20,"Female",2.85,1171,169,2.15,"Medicine",0,2,5,9,1,2,25000,4,2,"Entry",1,"No","Bajo"
"S04520",23,"Female",3.03,1446,334,2.91,"Medicine",4,1,2,9,9,3,42900,7,3,"Entry",3,"No","Medio"
"S04522",18,"Male",3.1,1083,236,2.03,"Medicine",2,0,0,3,3,1,68100,9,4,"Entry",6,"No","Alto"
"S04525",20,"Male",3.87,1408,821,2.44,"Mathematics",2,8,0,9,6,4,71200,9,3,"Executive",8,"No","Alto"
"S04532",20,"Male",2.35,1225,606,3.75,"Mathematics",2,2,4,1,3,2,68900,1,1,"Entry",10,"Yes","Alto"
"S04533",20,"Male",2.75,1379,961,3.24,"Medicine",0,7,3,3,3,5,48500,3,2,"Executive",7,"No","Medio"
"S04544",25,"Male",2.3,1179,417,2.1,"Medicine",0,9,0,2,6,5,32400,8,2,"Entry",3,"No","Medio"
"S04549",25,"Male",2.17,1481,372,3.92,"Mathematics",1,2,2,3,3,5,45100,4,2,"Entry",6,"No","Medio"
"S04552",24,"Female",2.82,979,893,4,"Mathematics",2,9,4,9,3,1,56900,8,1,"Entry",2,"No","Medio"
"S04558",19,"Male",3.25,1308,857,2.88,"Medicine",2,1,2,6,9,5,62000,10,4,"Senior",2,"No","Alto"
"S04564",29,"Female",2.8,1222,19,2.31,"Mathematics",1,7,0,9,4,4,48800,6,2,"Senior",2,"Yes","Medio"
"S04571",23,"Female",3.43,1275,860,3.5,"Medicine",1,5,4,8,1,5,41500,5,4,"Mid",5,"No","Medio"
"S04572",18,"Male",3.76,980,726,3.3,"Mathematics",2,2,5,3,5,0,40800,7,3,"Entry",9,"No","Medio"
"S04575",29,"Female",3.92,1366,693,3.45,"Mathematics",3,3,4,9,8,4,30500,5,4,"Senior",8,"No","Medio"
"S04578",25,"Male",3.33,1221,848,3.89,"Medicine",3,5,2,4,4,1,67600,5,5,"Mid",4,"No","Alto"
"S04581",19,"Male",3.51,1165,997,2.18,"Mathematics",3,0,5,10,5,4,71100,10,1,"Mid",8,"No","Alto"
"S04582",26,"Male",3.61,1126,287,2.96,"Medicine",3,6,4,8,10,2,54300,2,1,"Entry",1,"No","Medio"
"S04585",22,"Male",2.23,903,240,2.16,"Medicine",4,9,1,10,7,4,77300,5,2,"Mid",6,"No","Alto"
"S04586",28,"Female",2.17,1338,802,2.35,"Medicine",0,8,4,3,5,3,66900,7,4,"Entry",10,"No","Alto"
"S04587",19,"Male",2.68,1209,287,2.52,"Medicine",4,2,4,3,9,3,40400,10,2,"Executive",4,"No","Medio"
"S04589",21,"Male",3.91,988,395,2.33,"Medicine",3,2,4,2,9,4,56100,10,4,"Entry",3,"No","Medio"
"S04590",18,"Male",3.57,1219,996,3.69,"Medicine",0,5,2,3,10,5,56800,1,4,"Entry",9,"No","Medio"
"S04595",24,"Female",2.75,1133,864,2.22,"Medicine",4,5,3,9,10,1,42800,2,4,"Mid",2,"No","Medio"
"S04596",20,"Female",2.21,1236,712,2.2,"Mathematics",2,3,1,8,6,2,25000,2,1,"Senior",4,"Yes","Bajo"
"S04599",21,"Male",3.77,1337,303,3.43,"Mathematics",1,6,3,5,6,4,61200,4,4,"Entry",10,"No","Alto"
"S04615",22,"Male",3.7,942,27,3.49,"Medicine",1,7,0,8,3,4,40800,10,5,"Mid",1,"No","Medio"
"S04617",27,"Female",2.78,1127,27,3.1,"Medicine",1,5,1,8,10,2,45700,5,4,"Entry",9,"No","Medio"
"S04625",28,"Female",2.86,1541,121,2.45,"Medicine",0,5,5,7,10,5,62000,4,5,"Mid",10,"No","Alto"
"S04645",26,"Male",2.53,1003,424,2.55,"Medicine",4,5,0,3,8,4,34900,4,5,"Senior",5,"No","Medio"
"S04646",23,"Male",2.62,1281,309,3.14,"Medicine",1,6,4,5,4,0,25000,8,1,"Entry",5,"No","Bajo"
"S04647",21,"Female",3.06,1354,526,3.19,"Mathematics",1,9,0,6,9,0,43400,7,3,"Entry",8,"No","Medio"
"S04650",21,"Male",2.17,1070,763,3.19,"Medicine",4,4,4,8,7,2,37900,6,4,"Mid",2,"No","Medio"
"S04659",27,"Male",2.68,1559,614,2.21,"Mathematics",2,2,5,9,3,0,43100,3,1,"Mid",9,"No","Medio"
"S04662",23,"Male",2.06,1236,171,2.33,"Mathematics",1,7,2,10,8,2,62400,2,3,"Mid",7,"No","Alto"
"S04676",28,"Male",3.42,1169,849,3.79,"Mathematics",2,1,5,1,3,0,62400,9,1,"Mid",5,"No","Alto"
"S04678",20,"Female",2.07,999,314,3.94,"Medicine",4,5,1,2,3,3,38100,7,3,"Entry",8,"No","Medio"
"S04680",28,"Female",3.46,1030,415,3.04,"Medicine",1,6,3,10,5,4,47700,4,5,"Mid",1,"Yes","Medio"
"S04683",21,"Female",2.19,1337,815,2.94,"Mathematics",3,8,4,10,9,5,60500,7,4,"Mid",9,"Yes","Alto"
"S04692",26,"Male",3.04,1329,798,2.89,"Mathematics",1,8,0,8,7,3,42500,8,2,"Senior",3,"No","Medio"
"S04695",18,"Male",2.77,1550,657,3.99,"Medicine",0,9,2,10,3,1,36700,9,4,"Executive",2,"No","Medio"
"S04700",23,"Male",2.09,1430,360,3.14,"Mathematics",3,1,4,1,10,3,57900,2,5,"Mid",10,"No","Medio"
"S04703",27,"Male",3.9,1316,720,2.18,"Medicine",0,5,4,3,6,3,44800,5,2,"Mid",4,"No","Medio"
"S04704",19,"Female",2.74,1251,465,3.92,"Mathematics",1,9,3,6,5,0,54400,7,4,"Mid",3,"No","Medio"
"S04709",21,"Female",2.32,1562,72,3.91,"Mathematics",1,5,4,2,8,0,71800,10,3,"Mid",8,"Yes","Alto"
"S04712",26,"Male",3.27,1408,414,3.96,"Mathematics",1,2,0,5,9,4,26100,3,3,"Entry",6,"No","Bajo"
"S04718",27,"Female",3.08,1345,482,2.15,"Mathematics",0,4,1,3,10,0,38300,7,2,"Executive",8,"No","Medio"
"S04721",29,"Female",3.16,997,283,3.75,"Medicine",2,1,2,5,5,1,39200,10,5,"Mid",9,"Yes","Medio"
"S04723",28,"Female",3.91,1561,74,2.5,"Medicine",0,6,3,4,4,1,62500,8,2,"Entry",1,"No","Alto"
"S04731",18,"Male",2.61,1032,341,3.88,"Medicine",1,2,3,9,5,3,33400,1,2,"Mid",4,"No","Medio"
"S04733",24,"Male",2.84,1392,353,3.72,"Mathematics",0,9,5,4,9,3,63300,10,5,"Entry",2,"No","Alto"
"S04734",21,"Male",2.2,1197,946,2.98,"Medicine",1,6,2,1,3,5,50400,9,5,"Entry",5,"No","Medio"
"S04737",22,"Male",3.07,917,462,3.37,"Mathematics",4,5,4,3,5,0,79700,1,2,"Senior",8,"No","Alto"
"S04739",19,"Male",3.27,1458,293,2.05,"Mathematics",2,8,1,1,2,2,45000,1,5,"Entry",2,"Yes","Medio"
"S04749",27,"Female",3.96,1584,265,3.29,"Mathematics",4,8,0,2,7,3,79200,3,3,"Entry",9,"No","Alto"
"S04750",19,"Male",3.04,1097,132,2.91,"Medicine",4,6,3,3,1,3,50200,5,3,"Entry",4,"No","Medio"
"S04751",23,"Male",3.86,1142,834,2.94,"Mathematics",3,2,0,5,6,5,62500,7,4,"Entry",9,"Yes","Alto"
"S04752",20,"Male",2.81,1406,120,2.82,"Medicine",4,5,0,2,7,1,61300,1,3,"Mid",8,"Yes","Alto"
"S04753",21,"Other",4,942,892,2.47,"Mathematics",2,5,4,3,3,3,61400,3,4,"Senior",4,"No","Alto"
"S04755",25,"Female",2.08,1490,417,3.06,"Medicine",2,5,0,6,8,1,36400,10,5,"Entry",2,"No","Medio"
"S04764",20,"Male",3.95,1131,579,3.64,"Medicine",4,1,2,8,7,3,59200,9,3,"Senior",5,"No","Medio"
"S04784",27,"Male",3.4,1194,854,2.87,"Medicine",0,7,4,8,10,4,50100,4,2,"Senior",7,"No","Medio"
"S04786",28,"Female",2.01,1537,719,2.92,"Medicine",4,5,3,5,3,3,50900,4,5,"Mid",4,"No","Medio"
"S04788",23,"Female",3.94,1517,878,2.5,"Medicine",2,0,4,5,5,5,59500,7,5,"Executive",5,"No","Medio"
"S04791",21,"Female",2.39,1521,833,3.17,"Medicine",3,8,4,1,1,1,73700,10,3,"Entry",1,"No","Alto"
"S04793",29,"Female",2.34,1532,652,2.12,"Medicine",0,2,2,1,7,3,59400,9,3,"Mid",1,"No","Medio"
"S04796",29,"Female",4,922,42,2.67,"Medicine",3,0,1,7,3,5,41800,7,4,"Mid",4,"No","Medio"
"S04798",19,"Male",2.11,1226,956,2.69,"Mathematics",4,4,5,5,9,1,41700,6,1,"Mid",10,"No","Medio"
"S04799",23,"Male",2.66,1053,306,2.83,"Mathematics",4,7,2,2,5,0,59700,10,2,"Senior",4,"No","Medio"
"S04801",27,"Female",2.41,1045,467,2.32,"Mathematics",3,6,2,7,5,4,83200,2,1,"Mid",10,"No","Alto"
"S04808",25,"Female",3.82,1062,647,3.34,"Medicine",1,6,0,7,9,3,60400,6,5,"Entry",4,"No","Alto"
"S04812",24,"Male",3.05,1511,721,3.75,"Mathematics",4,2,4,10,1,4,61000,8,4,"Entry",9,"No","Alto"
"S04813",20,"Other",2.18,1335,716,2,"Medicine",1,6,1,4,4,3,63100,5,5,"Entry",2,"No","Alto"
"S04814",23,"Female",2.87,947,622,3.06,"Mathematics",4,7,2,8,2,0,44900,10,5,"Mid",1,"No","Medio"
"S04815",19,"Male",3.16,1344,543,2.43,"Mathematics",1,4,2,4,3,5,56600,2,3,"Executive",10,"No","Medio"
"S04817",18,"Female",2.66,1441,639,3.06,"Mathematics",3,0,2,5,2,3,64400,10,3,"Mid",4,"No","Alto"
"S04819",23,"Male",3.92,1386,194,2.82,"Medicine",2,0,2,8,1,3,64500,7,2,"Entry",7,"Yes","Alto"
"S04823",27,"Male",2.13,954,647,2.58,"Mathematics",1,6,4,2,9,1,31200,10,2,"Mid",2,"No","Medio"
"S04825",22,"Male",2.21,1017,954,2.7,"Mathematics",2,1,0,9,1,2,65300,10,2,"Entry",10,"No","Alto"
"S04826",19,"Male",2.04,1269,58,3.29,"Mathematics",3,2,0,10,1,1,56900,10,1,"Mid",8,"No","Medio"
"S04834",18,"Male",2.82,1343,607,3.58,"Mathematics",1,7,3,10,2,4,58500,6,4,"Mid",8,"No","Medio"
"S04836",29,"Male",3.99,1158,584,3.41,"Medicine",3,2,5,7,9,1,46700,6,3,"Executive",8,"Yes","Medio"
"S04840",27,"Male",2.13,1527,674,2.63,"Mathematics",1,0,2,6,7,2,51600,6,1,"Senior",8,"No","Medio"
"S04845",21,"Female",2.22,1548,541,3.34,"Mathematics",0,0,5,5,5,2,35100,9,2,"Entry",1,"Yes","Medio"
"S04849",24,"Male",3.43,1428,589,3.27,"Medicine",3,5,2,4,2,0,57300,4,1,"Executive",2,"Yes","Medio"
"S04850",22,"Male",3.52,953,571,3.58,"Mathematics",4,8,3,4,10,3,32800,10,1,"Mid",4,"No","Medio"
"S04852",27,"Female",2.09,1583,196,3.54,"Mathematics",1,9,2,6,5,5,72200,4,5,"Entry",10,"No","Alto"
"S04857",18,"Female",2.36,984,389,2.36,"Medicine",3,4,0,4,8,5,53700,9,5,"Mid",7,"No","Medio"
"S04859",22,"Male",3.83,1151,532,3.15,"Mathematics",3,0,5,7,3,4,51200,9,4,"Executive",1,"No","Medio"
"S04860",26,"Female",2.28,1025,149,2.35,"Mathematics",1,6,5,3,3,4,31700,5,4,"Executive",3,"No","Medio"
"S04862",20,"Male",3.19,1304,529,3.6,"Medicine",4,5,4,1,2,2,54600,4,2,"Mid",1,"No","Medio"
"S04868",22,"Female",2.38,1543,956,3.18,"Mathematics",0,2,0,5,2,0,77100,6,4,"Senior",2,"No","Alto"
"S04869",27,"Male",3.12,1410,53,3.07,"Medicine",1,3,1,4,5,0,33100,4,1,"Senior",6,"No","Medio"
"S04870",24,"Male",3.39,1106,436,3.69,"Medicine",1,0,4,9,6,5,61600,1,2,"Mid",10,"No","Alto"
"S04872",29,"Female",2.87,1410,944,3.66,"Mathematics",3,1,4,1,7,2,76500,8,2,"Mid",4,"Yes","Alto"
"S04873",24,"Female",2.77,1543,986,2.42,"Mathematics",2,1,4,4,5,4,36200,4,3,"Mid",6,"No","Medio"
"S04876",23,"Male",3.47,1510,913,2.14,"Medicine",0,9,4,8,6,5,50000,4,4,"Entry",7,"No","Medio"
"S04878",22,"Female",2.84,1256,999,2.05,"Medicine",0,3,3,1,6,4,68300,2,3,"Senior",3,"No","Alto"
"S04884",25,"Other",2.37,1263,909,3.86,"Medicine",4,6,4,5,9,3,72600,8,1,"Mid",7,"No","Alto"
"S04887",22,"Male",2.47,1357,703,2.46,"Mathematics",3,0,1,9,6,3,30300,3,5,"Entry",1,"No","Medio"
"S04890",19,"Male",3.92,1425,875,2.46,"Medicine",0,6,3,2,3,4,50600,7,4,"Entry",3,"No","Medio"
"S04900",29,"Male",2.37,1204,765,3.65,"Medicine",1,0,2,4,3,4,58900,10,5,"Entry",10,"No","Medio"
"S04912",23,"Female",2.34,1475,824,2.5,"Mathematics",3,6,0,6,7,0,29800,8,2,"Mid",9,"No","Bajo"
"S04914",25,"Female",3.85,1573,199,3.61,"Medicine",1,6,5,3,5,1,55800,6,1,"Senior",10,"No","Medio"
"S04918",18,"Male",3.33,1246,939,2.82,"Mathematics",1,3,3,9,8,0,27200,8,4,"Executive",1,"Yes","Bajo"
"S04922",27,"Male",3.96,1386,777,3.61,"Mathematics",1,7,5,9,1,2,55800,4,1,"Entry",1,"No","Medio"
"S04923",25,"Male",3.57,1430,134,3.07,"Medicine",1,0,0,1,10,1,32200,9,5,"Mid",10,"Yes","Medio"
"S04925",18,"Male",2.88,1050,122,2.55,"Mathematics",3,5,2,2,8,0,71200,10,5,"Entry",2,"No","Alto"
"S04928",20,"Male",3.43,1519,970,3.89,"Mathematics",3,5,0,8,4,2,39400,5,1,"Entry",7,"No","Medio"
"S04929",23,"Female",2.22,946,421,2.53,"Medicine",0,4,3,5,4,4,43500,8,4,"Mid",4,"No","Medio"
"S04934",24,"Female",2.05,1596,649,3.21,"Mathematics",3,9,2,5,5,1,49000,6,4,"Entry",4,"No","Medio"
"S04936",27,"Female",3.86,1042,205,2.38,"Mathematics",3,4,5,7,8,4,49400,5,4,"Entry",7,"No","Medio"
"S04939",22,"Female",3.95,946,839,2.43,"Mathematics",1,0,4,2,6,2,74700,4,2,"Executive",2,"No","Alto"
"S04941",18,"Female",2.47,1039,912,2.9,"Medicine",3,8,3,6,10,0,77000,5,2,"Mid",7,"No","Alto"
"S04945",18,"Male",3.45,1390,179,2.19,"Medicine",0,0,3,2,1,5,34300,7,5,"Entry",9,"No","Medio"
"S04955",22,"Male",2.42,1352,461,3.61,"Medicine",2,1,0,10,8,5,56000,2,3,"Entry",8,"Yes","Medio"
"S04958",29,"Other",2.69,995,685,2.2,"Medicine",1,1,1,8,6,0,27000,7,4,"Entry",2,"No","Bajo"
"S04961",29,"Male",3.49,916,599,2.73,"Medicine",3,8,2,1,7,3,25000,8,3,"Mid",2,"Yes","Bajo"
"S04963",25,"Female",3.34,1559,706,2.81,"Mathematics",1,7,4,6,6,1,58600,4,3,"Mid",9,"No","Medio"
"S04967",23,"Female",2.04,1204,356,2.79,"Mathematics",0,3,4,4,6,0,49500,3,4,"Mid",10,"No","Medio"
"S04970",29,"Female",3.72,1464,965,3.42,"Medicine",3,3,1,9,10,1,51400,9,1,"Mid",6,"No","Medio"
"S04983",25,"Female",3.24,1248,131,2.35,"Mathematics",4,9,0,10,8,3,49300,5,3,"Entry",9,"No","Medio"
"S04990",29,"Female",2.47,1342,802,3.83,"Medicine",0,8,2,10,1,1,44400,10,5,"Mid",2,"No","Medio"
"S04992",25,"Female",2.23,1251,197,2.51,"Mathematics",1,2,2,5,6,1,65100,10,3,"Entry",1,"No","Alto"
"S04995",21,"Female",2.65,1539,220,3.88,"Mathematics",0,7,3,5,4,4,43000,10,5,"Executive",5,"No","Medio"
